domain,model,puzzle_id,pass_type,correct,error,elapsed_s,group_scores,key_ngrams,min_conf,min1_conf,mean_conf,raw_response
ConnectionsPlus,Claude Opus 4.6,connp_060,un_augmented,1,,2.6731865406036377,"[85, 60, 90, 85, 95, 80, 75, 85]","[[""Great Seal connection is strong"", ""EAGLE, ARROWS, OLIVE BRANCH, and SHIELD all appear there""], [""typographic and keyboard symbols"", ""ASTERISK, DAGGER, PARENS, and NUMBER"", ""NUMBER as the # symbol is a bit of a stretch""], [""stronger pattern with things that have curved or arc shapes"", ""RAINBOW, EYEBROW, BANANA, FLIGHT PATH all fit""], [""musical titles"", ""DOLLY, KATE, BIRDIE, and YANKEES all complete famous Broadway show names""], [""solid synonyms"", ""words meaning to boast or show off"", ""BLUSTER, STRUT, CROW, SHOW OFF""], [""words that precede \""man\"""", ""GENTLEMAN, CRAFTSMAN, BOGEYMAN, SPOKESMAN"", ""That's a clean group of four right there""], [""cereal mascots"", ""ELVES and LEPRECHAUN are both mythical small creatures"", ""Keebler Elves, the Lucky Charms Leprechaun, and Count Chocula all come to mind""], [""words meaning average"", ""NORM, STANDARD, MEAN, PAR"", ""I think PAR works as \""average\"" in the golf sense""]]",60.0,75.0,81.875,
ConnectionsPlus,Claude Opus 4.6,connp_059,un_augmented,1,,2.5279483795166016,"[85, 80, 95, 95, 90, 85, 95, 95]","[[""COURT, LANE, ALLEY, and WAY"", ""types of roads or passages"", ""exactly one category""], [""BOB, TOM, BILL, and PAT"", ""common nicknames"", ""short forms of longer names""], [""DRAGONFLY, BUTTERFLY, FIREFLY, HORSEFLY"", ""solid!"", ""___fly""], [""TIGER, CANDY CANE, CROSSWALK, REFEREE"", ""solid!"", ""striped objects""], [""YEOH, CHOW, HAY, and HIGH"", ""homophones of greetings"", ""HAY (hey), HIGH (hi), YEOH (yo), and CHOW (ciao)""], [""STIRRER, CUP, LID, and STRAW"", ""takeaway coffee cup"", ""solid grouping""], [""DON, PUT ON, SPORT, WEAR"", ""solid!"", ""mean to wear""], [""KIT, GEAR, TACKLE, STUFF"", ""solid!"", ""mean equipment""]]",80.0,85.0,90.0,
ConnectionsPlus,Claude Opus 4.6,connp_064,un_augmented,1,,1.8859186172485352,"[85, 90, 95, 80, 70, 85, 80, 85]","[[""Olympic sports/events"", ""these are all Olympic sports""], [""Boxing terms"", ""fit here"", ""equipment""], [""Browser features"", ""web browser-related"", ""obvious""], [""biology concepts"", ""solid""], [""general tendency or inclination"", ""relate to movement or trajectory""], [""one letter away from car brands"", ""AUDI, MINI, OPEL, INFINITI""], [""FREE + ___ might be the key"", ""four solid words"", ""LANCE, STYLE, WAY, and MASON all follow FREE""], [""all work as verbs meaning to tilt or incline"", ""solid group""]]",70.0,80.0,83.75,
ConnectionsPlus,Claude Opus 4.6,connp_053,un_augmented,1,,3.2577574253082275,"[70, 75, 85, 90, null, 95, 95, 95]","[[""Popeye connection"", ""SPINACH, PIPE, and ANCHOR"", ""fourth item that fits"", ""FOREARM would work""], [""ELBOW works as a bend/curve word"", ""pair that with CROOK, BEND, and ANGLE"", ""reconsidering whether ELBOW and CROOK should be in a \""bend/curve\"" category""], [""BEAR, HANDLE, SHOULDER, and ASSUME"", ""synonyms for taking on or carrying responsibility""], [""STRINGS, CATCH, ASTERISK, CONDITION"", ""all mean there's fine print attached""], [], [""characters known for riddles"", ""SPHINX, RIDDLER, MAD HATTER, BRIDGE TROLL"", ""riddle-posers""], [""Washington DC landmarks"", ""CAPITOL, MALL, OBELISK, POOL"", ""all fit together""], [""Famous green characters jump out immediately"", ""SHREK, ELPHABA, GRINCH, HULK""]]",70.0,75.0,86.42857142857143,
ConnectionsPlus,Claude Opus 4.6,connp_066,un_augmented,1,,1.7181847095489502,"[85, 80, 100, 100, 90, 95, 85, 95]","[[""gymnastics moves:"", ""check out as legitimate""], [""measurement type"", ""fall into place""], [""clearly fonts"", ""typeface names""], [""Disney Princesses"", ""locked in""], [""pretty sure"", ""all bands preceded by \""THE\""""], [""stronger pattern emerging"", ""solid entries"", ""real category""], [""captivating adjectives"", ""fit the pattern""], [""realizing"", ""different words for sections or excerpts""]]",80.0,85.0,91.25,
ConnectionsPlus,Claude Opus 4.6,connp_062,un_augmented,1,,2.4148290157318115,"[95, 90, 85, 75, 80, 90, 85, 85]","[[""boxing related"", ""these all relate to boxing"", ""all covered""], [""web browser terms"", ""solid group right there"", ""browser features""], [""could all work as words meaning \""big\"""", ""narrow this down"", ""GIANT, TITANIC, MONSTER, BUMPER""], [""connect to the letter C"", ""SEE sounds like C"", ""ONE HUNDRED is C in Roman numerals"", ""CELSIUS uses C as its abbreviation"", ""COLD might be the C marking on a faucet""], [""slang for a run-down place"", ""DUMP, JOINT, and HOLE all work"", ""DIVE is already used""], [""QUALIFIER, SEMI, QUARTER, FINAL"", ""tournament stages"", ""cleaner grouping""], [""compound words starting with FREE"", ""FREESTYLE, FREELANCE, FREEWAY, and FREEMASON"", ""solid group of four""], [""mean to tilt or incline"", ""ship lists when it tilts"", ""solid group""]]",75.0,80.0,85.625,
ConnectionsPlus,Claude Opus 4.6,connp_061,un_augmented,1,,2.495524644851685,"[95, 75, 90, 70, 95, 85, 95, 95]","[[""AS CLEAR AS ___"", ""connects MUD, CRYSTAL, DAY, and A BELL"", ""clear as mud being the ironic one"", ""all work""], [""presidential nicknames category"", ""ABE, TEDDY, DICK, and CAL"", ""I'm considering""], [""ABLE, BALE, ABEL, and BELA as anagrams"", ""from the letters A, B, E, L""], [""CINCH and LOCK both mean \""sure thing\"""", ""GUARANTEE seems like it could work"", ""ICE (as in \""on ice\"")"", ""I'm second-guessing whether ICE fully works""], [""distinctly black and white things"", ""OREO, TUXEDO, PANDA, and CROSSWORD""], [""slang terms for bars or hangout spots"", ""DIVE, HAUNT, JOINT, ESTABLISHMENT"", ""all work""], [""modern pentathlon has exactly five events"", ""leaves SHOOT, RIDE, SWIM, and FENCE"", ""that could be the answer!""], [""HEDGE, MUTUAL, SLUSH, and TRUST"", ""all work as types of funds"", ""precede FUND""]]",70.0,75.0,87.5,
ConnectionsPlus,Claude Opus 4.6,connp_074,un_augmented,1,,1.875763177871704,"[85, 90, 85, 90, 65, 85, 85, 95]","[[""distinctly pink"", ""definitely FLAMINGO, CHERRY BLOSSOM, BARBIE DREAMHOUSE, and CALAMINE LOTION""], [""BANANA has a strong set"", ""SPLIT, BREAD, SLUG, and BOAT all form common phrases""], [""all things you scratch"", ""VINYL RECORD, YOUR HEAD, BUG BITE, and LOTTERY TICKET""], [""types of fish"", ""PIKE, SKATE, CHAR, and FLUKE are all types of fish""], [""apple desserts angle"", ""TART is tricky""], [""irritable or grumpy"", ""CROSS, SOUR, PRICKLY, and SORE all fit""], [""all contain synonyms for happy"", ""GLAD, HAPPY, MERRY, and SUNNY respectively""], [""strong pattern emerging"", ""solid group of four"", ""all mean something small or insignificant""]]",65.0,85.0,85.0,
ConnectionsPlus,Claude Opus 4.6,connp_057,un_augmented,1,,2.5862033367156982,"[95, 65, 75, 85, 95, 70, 90, 95]","[[""baseball team names"", ""JAY for the Toronto Blue Jays"", ""A for the Oakland Athletics"", ""CARD for the St. Louis Cardinals"", ""YANK for the New York Yankees""], [""___ CLEANER"", ""VACUUM, PIPE, DRY"", ""BATHROOM cleaner"", ""not as standard as the others""], [""BAZAAR, MARKET, OUTLET, FAIR"", ""places to shop"", ""shopping venues""], [""___ QUEEN"", ""DRAG, DANCING, DAIRY, MAY"", ""all work"", ""category is ___ QUEEN""], [""hidden colors"", ""INFRARED (RED), MARIGOLD (GOLD), EVERGREEN (GREEN), QUICKSILVER (SILVER)"", ""hidden color elements"", ""clicking into place""], [""secure/immovable"", ""TIGHT, FIRM, FAST, FROZEN"", ""fixed or secure"", ""fixed in place""], [""synonyms for create or shape"", ""MAKE, FORM, PRODUCE, MOLD"", ""all work as synonyms"", ""create or produce""], [""pizza types"", ""HAWAIIAN, VEGGIE, SUPREME, and PLAIN"", ""legitimate pizza types"", ""pizza angle is looking stronger""]]",65.0,70.0,83.75,
ConnectionsPlus,Claude Opus 4.6,connp_065,un_augmented,1,,2.21813702583313,"[85, 90, 60, 95, 80, 70, 90, 15]","[[""geometric measurements"", ""AREA, PERIMETER, LENGTH, VOLUME"", ""all properties you'd measure""], [""Las Vegas casinos"", ""LUXOR, EXCALIBUR, ENCORE, ARIA"", ""pretty confident""], [""ARS, AYES, EASE, OWES"", ""homophones of letters"", ""current groupings""], [""Olympic sports/events"", ""SWIMMING, ATHLETICS, TRIATHLON, EQUESTRIAN"", ""all Olympic sports""], [""biology terms"", ""CELL, TISSUE, GENE, PROTEIN"", ""pretty confident""], [""synonyms for direction"", ""COURSE, DIRECTION, TIDE, TREND""], [""black and white things"", ""OREO, ORCA, DOMINO, CROSSWORD"", ""they all fit that pattern""], [""leaves INFINITY, OUTIE, MINNIE, and OPAL"", ""left over"", ""trying to figure out what connects"", ""can't quite pin it down"", ""without fully understanding""]]",15.0,60.0,73.125,
ConnectionsPlus,Claude Opus 4.6,connp_070,un_augmented,1,,2.214137077331543,"[85, 95, 90, 85, 80, 100, 80, 100]","[[""public notices"", ""ANNOUNCEMENT, BULLETIN, NOTICE, and POSTER form a group""], [""PALM"", ""tree, reader, Sunday, beach all work as compounds"", ""gives me four matches"", ""feels like a solid pattern""], [""SODA CAN, BROWSER, KEYBOARD, and FOLDER all have TABS"", ""That's the connection!""], [""CLEANING supplies as one group"", ""covers multiple categories"", ""things used for cleaning like SOAP, RAG, BUCKET, and GLOVES""], [""checkout equipment"", ""CONVEYOR BELT, SCANNER, REGISTER, and SCALE could all be""], [""fake"", ""MOCK, DUMMY, PRETEND, SHAM"", ""jump out immediately""], [""SPARE works perfectly with four matches"", ""TIRE, BUCKET, RIB, TIME""], [""Record player components are also obvious"", ""NEEDLE, TONEARM, PLATTER, MOTOR"", ""turntable parts"", ""feel solid""]]",80.0,80.0,89.375,
ConnectionsPlus,Claude Opus 4.6,connp_069,un_augmented,1,,2.250319719314575,"[85, 95, 75, 90, 70, 85, 80, 100]","[[""AIR, HALO, VIBE, AURA"", ""Words meaning \""atmosphere/feeling\"""", ""Yes!""], [""Big Lebowski connection"", ""WHITE RUSSIAN, BATHROBE, RUG, and BOWLING"", ""central to that movie""], [""classic party and bar foods"", ""feel like they belong together"", ""second-guessing"", ""could be a cleverer connection""], [""European capital cities hidden inside"", ""RIGATONI jumps out immediately"", ""ROMEO contains ROME, PARISH contains PARIS, BERNIE contains BERN""], [""famous smiles"", ""unifying thread"", ""JOKER's grin, the CHESHIRE CAT's grin, the MONA LISA's smile""], [""HARP, DWELL, INSIST, and LINGER all go with \""on\"""", ""Yes, \""linger on\"" definitely works"", ""mean to persist""], [""famous landmarks and monuments"", ""stand out as iconic structures"", ""damaged or imperfect"", ""without that specific twist""], [""Cat breeds jump out immediately"", ""legitimate breeds"", ""RUSSIAN BLUE, SPHYNX, TURKISH ANGORA, and RAGAMUFFIN""]]",70.0,75.0,85.0,
ConnectionsPlus,Claude Opus 4.6,connp_082,un_augmented,1,,2.135141372680664,"[85, 90, 45, 95, 80, 50, 95, 95]","[[""typographic symbols"", ""punctuation marks"", ""reference marks""], [""arc-shaped things"", ""curved or arcing forms"", ""feel like a solid category""], [""need to figure out the fourth one"", ""reconsidering CHECK"", ""it could be a chess move""], [""boastful behavior"", ""display confidence or arrogance"", ""ways to swagger or boast""], [""silent P words"", ""specifically have silent P's"", ""Yes, they all fit that pattern""], [""mystery group"", ""still trying to figure out what connects them"", ""doesn't quite fit""], [""wall art items"", ""POSTER, GRAFFITI, MURAL, and STENCIL all fit together""], [""dances like"", ""TWIST, MASHED POTATO, HUSTLE, and ROBOT all work"", ""dance moves""]]",45.0,50.0,79.375,
ConnectionsPlus,Claude Opus 4.6,connp_071,un_augmented,1,,2.2259438037872314,"[85, 95, 90, 85, 85, 95, 95, 95]","[[""types of"", ""TOY, BOOK, VIDEO GAME, BIKE"", ""___ STORE"", ""___ SHOP""], [""radio communication terms"", ""ROGER, COPY, OVER, and NEGATIVE"", ""ROGER is accounted for""], [""Old Testament books"", ""DANIEL, JOB, NUMBERS, and JUDGES"", ""books of the Bible""], [""FAIR, SQUARE, HONEST, and SPORTING"", ""synonyms for fair or just"", ""relate to fairness""], [""___ GIRL words"", ""GONE, GOSSIP, NEW, and WORKING"", ""WORKING GIRL"", ""GOSSIP GIRL""], [""TAIL, SHADOW, TRACK, and HOUND"", ""following or pursuing"", ""synonyms for following""], [""JAB, POKE, PIERCE, and STICK"", ""poke or stab"", ""synonyms for poking""], [""S sounds like SH"", ""SIOBHAN, SEAN, SUGAR, and SURE"", ""SI makes a sh sound"", ""sh sound pattern""]]",85.0,85.0,90.625,
ConnectionsPlus,Claude Opus 4.6,connp_067,un_augmented,1,,2.4406661987304688,"[85, 95, 100, 95, 75, 100, 100, 100]","[[""DECK, AFT, FORE, MAST"", ""ship parts"", ""standard nautical terms""], [""VALUE, PRICE, AMOUNT"", ""synonyms for quantity or worth"", ""FIGURE, VALUE, PRICE, AMOUNT""], [""BOW, ARROW, WINGS, DIAPER"", ""Cupid"", ""CUPID has a BOW and ARROW, WINGS, and wears a DIAPER""], [""TWILIGHT, BUFFER, COMFORT, TIME"", ""ZONE category"", ""___ ZONE compounds""], [""METHOD, CHARACTER, STAGE, FILM"", ""actor types"", ""standard terms for types of performers""], [""PERIOD, SLASH, COLON, DASH"", ""punctuation marks"", ""all punctuation marks. Yes!""], [""FACE, PASSWORD, FINGERPRINT, PIN"", ""authentication methods"", ""ways to unlock a phone""], [""SALT, SPICE, FLAVOR, SEASON"", ""seasoning or flavor food"", ""solid grouping""]]",75.0,85.0,93.75,
ConnectionsPlus,Claude Opus 4.6,connp_086,un_augmented,1,,2.510289430618286,"[70, 75, 85, 90, 100, 80, 85, 95]","[[""Latin prefixes"", ""AB, SUB, PRO, and SINE""], [""percussion instruments"", ""BELL and DRUM"", ""RATTLE works""], [""gift-giving and wrapping presents"", ""cohesive category""], [""signature accessories"", ""Monopoly Man"", ""solid connection""], [""Julius Caesar connection"", ""I, CAME, SAW, CONQUERED"", ""real breakthrough""], [""work with UP"", ""PAY UP, CLEAR UP, SQUARE UP, SETTLE UP"", ""legitimate phrases""], [""synonyms for push"", ""PRESS, SHOULDER, ELBOW, and SHOVE"", ""verbs meaning to push""], [""parts of the foot"", ""strongest connection I've found"", ""WHEEL \u2192 HEEL, RANKLE \u2192 ANKLE, OTOE \u2192 TOE, PARCH \u2192 ARCH""]]",70.0,75.0,85.0,
ConnectionsPlus,Claude Opus 4.6,connp_072,un_augmented,1,,2.8536453247070312,"[90, 95, 100, 100, 100, 85, 95, 100]","[[""candy bar names hidden in words"", ""MARSALA (MARS)"", ""AEROPLANE (AERO)"", ""HEATHERS (HEATH)"", ""DOVETAIL (DOVE)""], [""measurement and geometry terms"", ""PERIMETER, VOLUME, LENGTH, and AREA"", ""core geometric measurements""], [""Las Vegas hotels"", ""famous casinos there"", ""gives me a solid set of four""], [""words that sound like letters"", ""ARS (R's), AYES (I's), EASE (E's), OWES (O's)"", ""solid category""], [""physical sensations"", ""SHIVER, CHILL, TINGLE, and GOOSEBUMP"", ""physical reactions to cold or fear""], [""lever-based simple machines"", ""CLOTHESPIN, CROWBAR, SCISSORS, and SEESAW"", ""operate on a lever or pivot principle""], [""share black and white imagery"", ""OREO, DOMINO, ORCA, and CROSSWORD"", ""cookies, tiles, whales, and puzzle grids"", ""strong connection""], [""minor crimes or infractions"", ""JAYWALK, LOITER, LITTER, and SPEED"", ""complete category of four"", ""work really well""]]",85.0,90.0,95.625,
ConnectionsPlus,Claude Opus 4.6,connp_077,un_augmented,1,,2.1859638690948486,"[95, 85, 75, 95, 90, 95, 95, 95]","[[""Big Lebowski connection"", ""tie back to The Dude"", ""all tie back to"", ""confident this is correct""], [""___ mark pattern"", ""all precede the word \""mark\"""", ""things that can follow \""mark\""""], [""famous smiles angle"", ""MONA LISA might fit better elsewhere"", ""need to think through which category makes the most sense""], [""share silent P's"", ""solid group"", ""all have silent P!""], [""street art types"", ""forming a group"", ""street art forms""], [""Dance moves are emerging"", ""Dances"", ""finalized my groupings""], [""landmark/monuments/artworks"", ""trying to pin down what specifically connects"", ""something more distinctive about each"", ""what's \""wrong\"" with it?"", ""maybe the connection is something else""], [""Cat breeds seem clear"", ""cat breeds including"", ""accounted for"", ""exactly 4 members""]]",75.0,85.0,90.625,
ConnectionsPlus,Claude Opus 4.6,connp_073,un_augmented,0,,2.791553497314453,"[85, 55, 100, 90, 65, 75, 95, 95]","[[""sci-fi films like TRON, ALIEN, AVATAR, and DUNE"", ""work well together""], [""I'm wondering if one category could be"", ""BOWL, LADLE, WATER, TEABAG need a connection"", ""working out what ties BOWL, LADLE, WATER, and TEABAG together""], [""keyboard keys hidden inside them!"", ""CANTAB has TAB, ICECAPS has CAPS, MAKESHIFT has SHIFT, and CYBERSPACE has SPACE"", ""That's the real pattern here""], [""synonyms like PERSON, CHARACTER, INDIVIDUAL, and PARTY all work together"", ""synonyms for \""person\"" I've got several options there""], [""TEA + ___: SPOON, CUP, POT, KETTLE"", ""tea-making essentials"", ""tea-related group precisely because it already contains TEA""], [""hard as ___"", ""ROCK, NAILS, DIAMOND, STEEL all work here"", ""particularly common phrases"", ""hard/tough""], [""words meaning \""big\"" like JUMBO, GIANT, MONSTER, and SUPER"", ""form another clear set"", ""descriptors of something large""], [""trap or ensnare: NET, WEB, SNARE, and TANGLE"", ""all fit that category"", ""trap-related words""]]",55.0,65.0,82.5,
